task,sample_id,correct,model,e2_type,e3_type,entity,question,expected_answer,model_answer
second_hop_semi_synthetic,parks_code_Shenandoah National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,code,Shenandoah National Park,What is the four-letter park code for Shenandoah National Park?,shen,SHEN
second_hop_semi_synthetic,parks_code_Virgin Islands National Park,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,code,Virgin Islands National Park,What is the four-letter park code for Virgin Islands National Park?,viis,VIRG
second_hop_semi_synthetic,parks_code_Voyageurs National Park,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,code,Voyageurs National Park,What is the four-letter park code for Voyageurs National Park?,voya,VOIS
second_hop_semi_synthetic,parks_code_Wind Cave National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,code,Wind Cave National Park,What is the four-letter park code for Wind Cave National Park?,wica,WICA
second_hop_semi_synthetic,parks_code_Yosemite National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,code,Yosemite National Park,What is the four-letter park code for Yosemite National Park?,yose,YOSE
second_hop_semi_synthetic,parks_code_Zion National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,code,Zion National Park,What is the four-letter park code for Zion National Park?,zion,ZION
second_hop_semi_synthetic,parks_established_Acadia National Park,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,established,Acadia National Park,In what year was Acadia National Park established?,1919,1916
second_hop_semi_synthetic,parks_established_Big Bend National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,established,Big Bend National Park,In what year was Big Bend National Park established?,1944,1944
second_hop_semi_synthetic,parks_established_Canyonlands National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,established,Canyonlands National Park,In what year was Canyonlands National Park established?,1964,1964
second_hop_semi_synthetic,parks_established_Crater Lake National Park,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,established,Crater Lake National Park,In what year was Crater Lake National Park established?,1902,1916
second_hop_semi_synthetic,parks_established_Everglades National Park,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,established,Everglades National Park,In what year was Everglades National Park established?,1934,1947
second_hop_semi_synthetic,parks_established_Grand Canyon National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,established,Grand Canyon National Park,In what year was Grand Canyon National Park established?,1919,1919
second_hop_semi_synthetic,parks_established_Great Basin National Park,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,established,Great Basin National Park,In what year was Great Basin National Park established?,1986,Hagerman Fossil Beds National Monument
second_hop_semi_synthetic,parks_established_Joshua Tree National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,established,Joshua Tree National Park,In what year was Joshua Tree National Park established?,1994,1994
second_hop_semi_synthetic,parks_established_Kings Canyon National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,established,Kings Canyon National Park,In what year was Kings Canyon National Park established?,1940,1940
second_hop_semi_synthetic,parks_established_Mesa Verde National Park,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,established,Mesa Verde National Park,In what year was Mesa Verde National Park established?,1906,1916
second_hop_semi_synthetic,parks_established_Mount Rainier National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,established,Mount Rainier National Park,In what year was Mount Rainier National Park established?,1899,1899
second_hop_semi_synthetic,parks_established_North Cascades National Park,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,established,North Cascades National Park,In what year was North Cascades National Park established?,1968,1988
second_hop_semi_synthetic,parks_established_Olympic National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,established,Olympic National Park,In what year was Olympic National Park established?,1938,1938
second_hop_semi_synthetic,parks_established_Rocky Mountain National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,established,Rocky Mountain National Park,In what year was Rocky Mountain National Park established?,1915,1915
second_hop_semi_synthetic,parks_established_Shenandoah National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,established,Shenandoah National Park,In what year was Shenandoah National Park established?,1935,1935
second_hop_semi_synthetic,parks_established_Virgin Islands National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,established,Virgin Islands National Park,In what year was Virgin Islands National Park established?,1956,1956
second_hop_semi_synthetic,parks_established_Voyageurs National Park,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,established,Voyageurs National Park,In what year was Voyageurs National Park established?,1971,1643
second_hop_semi_synthetic,parks_established_Wind Cave National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,established,Wind Cave National Park,In what year was Wind Cave National Park established?,1903,1903
second_hop_semi_synthetic,parks_established_Yosemite National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,established,Yosemite National Park,In what year was Yosemite National Park established?,1890,1890
second_hop_semi_synthetic,parks_established_Zion National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,established,Zion National Park,In what year was Zion National Park established?,1919,1919
second_hop_semi_synthetic,parks_state_Acadia National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,state,Acadia National Park,In which state is Acadia National Park located?,Maine,Maine
second_hop_semi_synthetic,parks_state_Big Bend National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,state,Big Bend National Park,In which state is Big Bend National Park located?,Texas,Texas
second_hop_semi_synthetic,parks_state_Canyonlands National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,state,Canyonlands National Park,In which state is Canyonlands National Park located?,Utah,Utah
second_hop_semi_synthetic,parks_state_Crater Lake National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,state,Crater Lake National Park,In which state is Crater Lake National Park located?,Oregon,Oregon.
second_hop_semi_synthetic,parks_state_Everglades National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,state,Everglades National Park,In which state is Everglades National Park located?,Florida,Florida
second_hop_semi_synthetic,parks_state_Grand Canyon National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,state,Grand Canyon National Park,In which state is Grand Canyon National Park located?,Arizona,Arizona
second_hop_semi_synthetic,parks_state_Great Basin National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,state,Great Basin National Park,In which state is Great Basin National Park located?,Nevada,Nevada
second_hop_semi_synthetic,parks_state_Joshua Tree National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,state,Joshua Tree National Park,In which state is Joshua Tree National Park located?,California,California
second_hop_semi_synthetic,parks_state_Kings Canyon National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,state,Kings Canyon National Park,In which state is Kings Canyon National Park located?,California,California
second_hop_semi_synthetic,parks_state_Mesa Verde National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,state,Mesa Verde National Park,In which state is Mesa Verde National Park located?,Colorado,Colorado
second_hop_semi_synthetic,parks_state_Mount Rainier National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,state,Mount Rainier National Park,In which state is Mount Rainier National Park located?,Washington,Washington
second_hop_semi_synthetic,parks_state_North Cascades National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,state,North Cascades National Park,In which state is North Cascades National Park located?,Washington,Washington
second_hop_semi_synthetic,parks_state_Olympic National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,state,Olympic National Park,In which state is Olympic National Park located?,Washington,Washington
second_hop_semi_synthetic,parks_state_Rocky Mountain National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,state,Rocky Mountain National Park,In which state is Rocky Mountain National Park located?,Colorado,Colorado
second_hop_semi_synthetic,parks_state_Shenandoah National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,state,Shenandoah National Park,In which state is Shenandoah National Park located?,Virginia,Virginia
second_hop_semi_synthetic,parks_state_Virgin Islands National Park,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,state,Virgin Islands National Park,In which state is Virgin Islands National Park located?,U.S. Virgin Islands,St. John
second_hop_semi_synthetic,parks_state_Voyageurs National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,state,Voyageurs National Park,In which state is Voyageurs National Park located?,Minnesota,Minnesota
second_hop_semi_synthetic,parks_state_Wind Cave National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,state,Wind Cave National Park,In which state is Wind Cave National Park located?,South Dakota,South Dakota.
second_hop_semi_synthetic,parks_state_Yosemite National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,state,Yosemite National Park,In which state is Yosemite National Park located?,California,California
second_hop_semi_synthetic,parks_state_Zion National Park,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,parks,state,Zion National Park,In which state is Zion National Park located?,Utah,Utah
second_hop_semi_synthetic,programming_languages_creator_last_name_C,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,creator_last_name,C,What is the last name of the creator of C?,Ritchie,McIlroy
second_hop_semi_synthetic,programming_languages_creator_last_name_COBOL,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,creator_last_name,COBOL,What is the last name of the creator of COBOL?,Hopper,Grace
second_hop_semi_synthetic,programming_languages_creator_last_name_CPP,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,creator_last_name,CPP,What is the last name of the creator of CPP?,Stroustrup,Stroustrup
second_hop_semi_synthetic,programming_languages_creator_last_name_Erlang,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,creator_last_name,Erlang,What is the last name of the creator of Erlang?,Armstrong,Erlang.
second_hop_semi_synthetic,programming_languages_creator_last_name_Fortran,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,creator_last_name,Fortran,What is the last name of the creator of Fortran?,Backus,Johnsons
second_hop_semi_synthetic,programming_languages_creator_last_name_Go,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,creator_last_name,Go,What is the last name of the creator of Go?,Thompson,Hou
second_hop_semi_synthetic,programming_languages_creator_last_name_Haskell,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,creator_last_name,Haskell,What is the last name of the creator of Haskell?,Wadler,Haskell
second_hop_semi_synthetic,programming_languages_creator_last_name_Java,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,creator_last_name,Java,What is the last name of the creator of Java?,Gosling,Sun
second_hop_semi_synthetic,programming_languages_creator_last_name_JavaScript,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,creator_last_name,JavaScript,What is the last name of the creator of JavaScript?,Eich,Brendan
second_hop_semi_synthetic,programming_languages_creator_last_name_Kotlin,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,creator_last_name,Kotlin,What is the last name of the creator of Kotlin?,Breslav,Andrey
second_hop_semi_synthetic,programming_languages_creator_last_name_MATLAB,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,creator_last_name,MATLAB,What is the last name of the creator of MATLAB?,Moler,Siemens
second_hop_semi_synthetic,programming_languages_creator_last_name_PHP,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,creator_last_name,PHP,What is the last name of the creator of PHP?,Lerdorf,Rasmus
second_hop_semi_synthetic,programming_languages_creator_last_name_Pascal,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,creator_last_name,Pascal,What is the last name of the creator of Pascal?,Wirth,Wirth
second_hop_semi_synthetic,programming_languages_creator_last_name_Perl,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,creator_last_name,Perl,What is the last name of the creator of Perl?,Wall,Wall
second_hop_semi_synthetic,programming_languages_creator_last_name_Python,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,creator_last_name,Python,What is the last name of the creator of Python?,Rossum,Guido
second_hop_semi_synthetic,programming_languages_creator_last_name_R,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,creator_last_name,R,What is the last name of the creator of R?,Ihaka,Hickey
second_hop_semi_synthetic,programming_languages_creator_last_name_Ruby,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,creator_last_name,Ruby,What is the last name of the creator of Ruby?,Matsumoto,Matz
second_hop_semi_synthetic,programming_languages_creator_last_name_Rust,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,creator_last_name,Rust,What is the last name of the creator of Rust?,Hoare,Brendan
second_hop_semi_synthetic,programming_languages_creator_last_name_Scala,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,creator_last_name,Scala,What is the last name of the creator of Scala?,Odersky,Martin
second_hop_semi_synthetic,programming_languages_creator_last_name_Swift,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,creator_last_name,Swift,What is the last name of the creator of Swift?,Lattner,Jobs
second_hop_semi_synthetic,programming_languages_file_extension_C,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,file_extension,C,What is the file extension for C?,c,.c
second_hop_semi_synthetic,programming_languages_file_extension_COBOL,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,file_extension,COBOL,What is the file extension for COBOL?,cob,COBOL
second_hop_semi_synthetic,programming_languages_file_extension_CPP,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,file_extension,CPP,What is the file extension for CPP?,cpp,.cpp
second_hop_semi_synthetic,programming_languages_file_extension_Erlang,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,file_extension,Erlang,What is the file extension for Erlang?,erl,Erlang.
second_hop_semi_synthetic,programming_languages_file_extension_Fortran,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,file_extension,Fortran,What is the file extension for Fortran?,f90,.fortran
second_hop_semi_synthetic,programming_languages_file_extension_Go,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,file_extension,Go,What is the file extension for Go?,go,.go
second_hop_semi_synthetic,programming_languages_file_extension_Haskell,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,file_extension,Haskell,What is the file extension for Haskell?,hs,Haskell.
second_hop_semi_synthetic,programming_languages_file_extension_Java,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,file_extension,Java,What is the file extension for Java?,java,.jar
second_hop_semi_synthetic,programming_languages_file_extension_JavaScript,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,file_extension,JavaScript,What is the file extension for JavaScript?,js,.js
second_hop_semi_synthetic,programming_languages_file_extension_Kotlin,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,file_extension,Kotlin,What is the file extension for Kotlin?,kt,Kt
second_hop_semi_synthetic,programming_languages_file_extension_MATLAB,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,file_extension,MATLAB,What is the file extension for MATLAB?,m,.m
second_hop_semi_synthetic,programming_languages_file_extension_PHP,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,file_extension,PHP,What is the file extension for PHP?,php,.php
second_hop_semi_synthetic,programming_languages_file_extension_Pascal,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,file_extension,Pascal,What is the file extension for Pascal?,pas,PAS
second_hop_semi_synthetic,programming_languages_file_extension_Perl,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,file_extension,Perl,What is the file extension for Perl?,pl,.pl
second_hop_semi_synthetic,programming_languages_file_extension_Python,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,file_extension,Python,What is the file extension for Python?,py,.py
second_hop_semi_synthetic,programming_languages_file_extension_R,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,file_extension,R,What is the file extension for R?,r,Rmd
second_hop_semi_synthetic,programming_languages_file_extension_Ruby,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,file_extension,Ruby,What is the file extension for Ruby?,rb,rb
second_hop_semi_synthetic,programming_languages_file_extension_Rust,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,file_extension,Rust,What is the file extension for Rust?,rs,Rust.
second_hop_semi_synthetic,programming_languages_file_extension_Scala,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,file_extension,Scala,What is the file extension for Scala?,scala,.sci
second_hop_semi_synthetic,programming_languages_file_extension_Swift,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,file_extension,Swift,What is the file extension for Swift?,swift,.swift
second_hop_semi_synthetic,programming_languages_release_year_C,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,release_year,C,In what year was C released?,1972,1972
second_hop_semi_synthetic,programming_languages_release_year_COBOL,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,release_year,COBOL,In what year was COBOL released?,1959,1959
second_hop_semi_synthetic,programming_languages_release_year_CPP,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,release_year,CPP,In what year was CPP released?,1985,C preprocessors.
second_hop_semi_synthetic,programming_languages_release_year_Erlang,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,release_year,Erlang,In what year was Erlang released?,1986,1998
second_hop_semi_synthetic,programming_languages_release_year_Fortran,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,release_year,Fortran,In what year was Fortran released?,1957,1957
second_hop_semi_synthetic,programming_languages_release_year_Go,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,release_year,Go,In what year was Go released?,2009,1997
second_hop_semi_synthetic,programming_languages_release_year_Haskell,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,release_year,Haskell,In what year was Haskell released?,1990,1990
second_hop_semi_synthetic,programming_languages_release_year_Java,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,release_year,Java,In what year was Java released?,1995,1995
second_hop_semi_synthetic,programming_languages_release_year_JavaScript,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,release_year,JavaScript,In what year was JavaScript released?,1995,1995
second_hop_semi_synthetic,programming_languages_release_year_Kotlin,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,release_year,Kotlin,In what year was Kotlin released?,2011,2011
second_hop_semi_synthetic,programming_languages_release_year_MATLAB,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,release_year,MATLAB,In what year was MATLAB released?,1984,1984
second_hop_semi_synthetic,programming_languages_release_year_PHP,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,release_year,PHP,In what year was PHP released?,1995,Rasmus Larsen
second_hop_semi_synthetic,programming_languages_release_year_Pascal,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,release_year,Pascal,In what year was Pascal released?,1970,1970
second_hop_semi_synthetic,programming_languages_release_year_Perl,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,release_year,Perl,In what year was Perl released?,1987,1987
second_hop_semi_synthetic,programming_languages_release_year_Python,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,release_year,Python,In what year was Python released?,1991,1991
second_hop_semi_synthetic,programming_languages_release_year_R,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,release_year,R,In what year was R released?,1993,1.0
second_hop_semi_synthetic,programming_languages_release_year_Ruby,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,release_year,Ruby,In what year was Ruby released?,1995,1995
second_hop_semi_synthetic,programming_languages_release_year_Rust,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,release_year,Rust,In what year was Rust released?,2010,2010
second_hop_semi_synthetic,programming_languages_release_year_Scala,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,release_year,Scala,In what year was Scala released?,2004,2004
second_hop_semi_synthetic,programming_languages_release_year_Swift,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,programming_languages,release_year,Swift,In what year was Swift released?,2014,TaySwift
second_hop_semi_synthetic,ships_country_Bismarck,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,country,Bismarck,Which country does Bismarck belong to?,Germany,North Dakota
second_hop_semi_synthetic,ships_country_Cutty Sark,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,country,Cutty Sark,Which country does Cutty Sark belong to?,United Kingdom,United Kingdom
second_hop_semi_synthetic,ships_country_HMS Beagle,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,country,HMS Beagle,Which country does HMS Beagle belong to?,United Kingdom,United Kingdom
second_hop_semi_synthetic,ships_country_HMS Dreadnought,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,country,HMS Dreadnought,Which country does HMS Dreadnought belong to?,United Kingdom,United Kingdom
second_hop_semi_synthetic,ships_country_HMS Hood,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,country,HMS Hood,Which country does HMS Hood belong to?,United Kingdom,United Kingdom
second_hop_semi_synthetic,ships_country_HMS Victory,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,country,HMS Victory,Which country does HMS Victory belong to?,United Kingdom,United Kingdom
second_hop_semi_synthetic,ships_country_HMS Warrior,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,country,HMS Warrior,Which country does HMS Warrior belong to?,United Kingdom,United Kingdom
second_hop_semi_synthetic,ships_country_Mayflower,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,country,Mayflower,Which country does Mayflower belong to?,United Kingdom,United States
second_hop_semi_synthetic,ships_country_Queen Mary 2,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,country,Queen Mary 2,Which country does Queen Mary 2 belong to?,United Kingdom,United Kingdom
second_hop_semi_synthetic,ships_country_RMS Titanic,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,country,RMS Titanic,Which country does RMS Titanic belong to?,United Kingdom,United Kingdom
second_hop_semi_synthetic,ships_country_SS France,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,country,SS France,Which country does SS France belong to?,France,France
second_hop_semi_synthetic,ships_country_SS Normandie,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,country,SS Normandie,Which country does SS Normandie belong to?,France,France
second_hop_semi_synthetic,ships_country_SS United States,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,country,SS United States,Which country does SS United States belong to?,USA,United States
second_hop_semi_synthetic,ships_country_USS Arizona,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,country,USS Arizona,Which country does USS Arizona belong to?,USA,United States
second_hop_semi_synthetic,ships_country_USS Constitution,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,country,USS Constitution,Which country does USS Constitution belong to?,USA,United States.
second_hop_semi_synthetic,ships_country_USS Enterprise,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,country,USS Enterprise,Which country does USS Enterprise belong to?,USA,United States
second_hop_semi_synthetic,ships_country_USS Missouri,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,country,USS Missouri,Which country does USS Missouri belong to?,USA,United States.
second_hop_semi_synthetic,ships_country_USS Nautilus,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,country,USS Nautilus,Which country does USS Nautilus belong to?,USA,United States
second_hop_semi_synthetic,ships_country_Vasa,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,country,Vasa,Which country does Vasa belong to?,Sweden,Sweden
second_hop_semi_synthetic,ships_country_Yamato,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,country,Yamato,Which country does Yamato belong to?,Japan,Japan
second_hop_semi_synthetic,ships_first_captain_last_name_Bismarck,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,first_captain_last_name,Bismarck,What is the last name of the first captain of Bismarck?,Lindemann,Möhlmann
second_hop_semi_synthetic,ships_first_captain_last_name_Cutty Sark,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,first_captain_last_name,Cutty Sark,What is the last name of the first captain of Cutty Sark?,Moodie,Pitman
second_hop_semi_synthetic,ships_first_captain_last_name_HMS Beagle,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,first_captain_last_name,HMS Beagle,What is the last name of the first captain of HMS Beagle?,Stokes,Ward.
second_hop_semi_synthetic,ships_first_captain_last_name_HMS Dreadnought,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,first_captain_last_name,HMS Dreadnought,What is the last name of the first captain of HMS Dreadnought?,Bacon,Fisher
second_hop_semi_synthetic,ships_first_captain_last_name_HMS Hood,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,first_captain_last_name,HMS Hood,What is the last name of the first captain of HMS Hood?,Pridham,Flynn
second_hop_semi_synthetic,ships_first_captain_last_name_HMS Victory,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,first_captain_last_name,HMS Victory,What is the last name of the first captain of HMS Victory?,Keppel,Saumarez
second_hop_semi_synthetic,ships_first_captain_last_name_HMS Warrior,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,first_captain_last_name,HMS Warrior,What is the last name of the first captain of HMS Warrior?,Cochrane,Hastings
second_hop_semi_synthetic,ships_first_captain_last_name_Mayflower,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,first_captain_last_name,Mayflower,What is the last name of the first captain of Mayflower?,Jones,Standish
second_hop_semi_synthetic,ships_first_captain_last_name_Queen Mary 2,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,first_captain_last_name,Queen Mary 2,What is the last name of the first captain of Queen Mary 2?,Warwick,Frost.
second_hop_semi_synthetic,ships_first_captain_last_name_RMS Titanic,True,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,first_captain_last_name,RMS Titanic,What is the last name of the first captain of RMS Titanic?,Smith,Edward Smith
second_hop_semi_synthetic,ships_first_captain_last_name_SS France,False,mikita_apollo/meta-llama/Llama-3-8b-chat-hf-80321083,ships,first_captain_last_name,SS France,What is the last name of the first captain of SS France?,Pettre,Laroche
